class_id,class_name,threshold,precision,recall_sensitivity,specificity,f1
0,Normal,0.6,0.5990939977349944,0.5718918918918919,0.7846715328467153,0.5851769911504425
0,Normal,0.61,0.5860805860805861,0.518918918918919,0.7937956204379562,0.5504587155963303
0,Normal,0.62,0.5664893617021277,0.46054054054054056,0.8017031630170316,0.5080500894454383
0,Normal,0.63,0.5562218890554723,0.4010810810810811,0.8199513381995134,0.4660804020100503
0,Normal,0.64,0.5296167247386759,0.3286486486486486,0.8357664233576643,0.40560373582388254
0,Normal,0.65,0.49382716049382713,0.2594594594594595,0.8503649635036497,0.3401842664776754
0,Normal,0.66,0.4656084656084656,0.19027027027027027,0.8771289537712895,0.27014581734458937
0,Normal,0.67,0.436241610738255,0.14054054054054055,0.8978102189781022,0.21259198691741618
0,Normal,0.68,0.4008097165991903,0.10702702702702703,0.9099756690997567,0.1689419795221843
0,Normal,0.6900000000000001,0.3872549019607843,0.08540540540540541,0.9239659367396593,0.13994685562444642
0,Normal,0.7000000000000001,0.36363636363636365,0.06486486486486487,0.9361313868613139,0.11009174311926606
0,Normal,0.71,0.3333333333333333,0.04432432432432432,0.9501216545012166,0.0782442748091603
0,Normal,0.72,0.29545454545454547,0.02810810810810811,0.962287104622871,0.051332675222112545
0,Normal,0.73,0.2876712328767123,0.022702702702702703,0.9683698296836983,0.04208416833667335
0,Normal,0.74,0.24528301886792453,0.014054054054054054,0.975669099756691,0.02658486707566462
0,Normal,0.75,0.23809523809523808,0.010810810810810811,0.9805352798053528,0.020682523267838676
0,Normal,0.76,0.1875,0.006486486486486486,0.9841849148418491,0.012539184952978056
0,Normal,0.77,0.1724137931034483,0.005405405405405406,0.9854014598540146,0.010482180293501049
0,Normal,0.78,0.2,0.005405405405405406,0.9878345498783455,0.010526315789473684
0,Normal,0.79,0.13636363636363635,0.003243243243243243,0.9884428223844283,0.006335797254487857
0,Normal,0.8,0.16666666666666666,0.003243243243243243,0.9908759124087592,0.006362672322375397
0,Normal,0.81,0.17647058823529413,0.003243243243243243,0.9914841849148418,0.006369426751592357
0,Normal,0.8200000000000001,0.1875,0.003243243243243243,0.9920924574209246,0.006376195536663124
0,Normal,0.8300000000000001,0.21428571428571427,0.003243243243243243,0.9933090024330901,0.006389776357827477
0,Normal,0.84,0.09090909090909091,0.001081081081081081,0.9939172749391727,0.0021367521367521365
0,Normal,0.85,0.1,0.001081081081081081,0.9945255474452555,0.0021390374331550803
0,Normal,0.86,0.1111111111111111,0.001081081081081081,0.9951338199513382,0.0021413276231263384
